id,industry_id,parent_id,name,cate,industry_name,parent_name,count,pre_name,category_id
580,0,0,电工,普工类,nan_industry,nan_parent,170588,电工,11
2082,519,1072,钳工,普工类,工业,普工,73133,钳工,11
2079,519,1072,工长,普工类,工业,普工,29342,工长,11
2083,519,1072,装配工,普工类,工业,普工,12825,装配工,11
2085,519,1072,组装工,普工类,工业,普工,11523,组装工,11
2080,519,1072,安装工,普工类,工业,普工,3840,安装工,11
2129,519,1072,木工,普工类,工业,普工,366,木匠,11
2084,519,1072,接线工,普工类,工业,普工,188,接线工,11
1066,516,0,教师,培训教学类,教育培训,nan_parent,390516,教师,13
1925,516,0,助教,培训教学类,教育培训,nan_parent,68826,助教,13
1926,516,0,幼教,培训教学类,教育培训,nan_parent,47843,幼教,13
1944,516,1066,家教,培训教学类,教育培训,教师,18443,家教,13
1938,516,1066,美术教师,培训教学类,教育培训,教师,16251,美术教师,13
1930,516,1066,外语教师,培训教学类,教育培训,教师,16202,外语教师,13
1929,516,1066,数学教师,培训教学类,教育培训,教师,11803,数学教师,13
1945,516,0,培训督导,培训教学类,教育培训,nan_parent,9464,培训督导,13
1928,516,1066,语文教师,培训教学类,教育培训,教师,8148,语文教师,13
1937,516,1066,音乐教师,培训教学类,教育培训,教师,4345,音乐教师,13
1946,516,0,培训策划,培训教学类,教育培训,nan_parent,3715,培训策划,13
1932,516,1066,物理教师,培训教学类,教育培训,教师,2957,物理教师,13
1939,516,1066,体育教师,培训教学类,教育培训,教师,2908,体育教师,13
1947,516,0,教育产品开发,培训教学类,教育培训,nan_parent,2851,教育产品开发,13
1941,0,0,健身教练,培训教学类,nan_industry,nan_parent,2760,健身教练,13
1931,516,1066,化学教师,培训教学类,教育培训,教师,2306,化学教师,13
1935,516,1066,历史教师,培训教学类,教育培训,教师,613,历史教师,13
1936,516,1066,地理教师,培训教学类,教育培训,教师,610,地理教师,13
1933,516,1066,生物教师,培训教学类,教育培训,教师,598,生物教师,13
1934,516,1066,政治教师,培训教学类,教育培训,教师,507,政治教师,13
1942,516,0,拓展训练师,培训教学类,教育培训,nan_parent,271,拓展训练师,13
2209,531,0,园艺师,农林牧渔类,农业,nan_parent,13719,园艺师,16
2210,531,0,农艺师,农林牧渔类,农业,nan_parent,3341,农艺师,16
2208,531,0,畜牧师,农林牧渔类,农业,nan_parent,2456,畜牧师,16
2214,531,0,场长,农林牧渔类,农业,nan_parent,2267,场长,16
2217,531,0,兽医,农林牧渔类,农业,nan_parent,1941,兽医,16
2215,531,0,饲养员,农林牧渔类,农业,nan_parent,1622,饲养员,16
2216,531,0,饲料研发,农林牧渔类,农业,nan_parent,1214,饲料研发,16
2211,531,0,养殖技术员,农林牧渔类,农业,nan_parent,564,养殖技术员,16
2212,531,0,林业技术员,农林牧渔类,农业,nan_parent,67,林业技术员,16
2213,531,0,肉品分割师,农林牧渔类,农业,nan_parent,15,肉品分割师,16
2172,526,0,安全工程师,能源技术类,能源,nan_parent,134113,安全工程师,22
2175,526,0,动力工程师,能源技术类,能源,nan_parent,8987,动力工程师,22
2168,526,0,储运工程师,能源技术类,能源,nan_parent,3260,储运工程师,22
2170,526,0,压缩机工程师,能源技术类,能源,nan_parent,1494,压缩机工程师,22
2174,526,0,热控工程师,能源技术类,能源,nan_parent,1307,热控工程师,22
2163,526,0,光伏系统工程师,能源技术类,能源,nan_parent,675,光伏系统工程师,22
2198,526,0,薄膜工程师,能源技术类,能源,nan_parent,539,薄膜工程师,22
2171,526,0,采油工程师,能源技术类,能源,nan_parent,257,采油工程师,22
2200,526,0,电化学工程师,能源技术类,能源,nan_parent,82,电化学工程师,22
2201,526,0,锂电池研发工程师,能源技术类,能源,nan_parent,17,锂电池研发工程师,22
2199,526,0,气化系统工程师,能源技术类,能源,nan_parent,16,气化系统工程师,22
2167,526,0,pack结构设计工程师,能源技术类,能源,nan_parent,6,pack结构设计工程师,22
2176,526,0,负极材料研发,能源技术类,能源,nan_parent,4,负极材料研发,22
2166,526,0,pack测试工程师,能源技术类,能源,nan_parent,3,pack测试工程师,22
2164,526,0,matlab建模工程师,能源技术类,能源,nan_parent,1,matlab建模工程师,22
2169,526,0,船舶电气工程,能源技术类,能源,nan_parent,1,船舶电气工程,22
2178,526,0,变压器与磁电工程师,能源技术类,能源,nan_parent,0,nan_pre_name,22
2165,526,0,bms需求工程师,能源技术类,能源,nan_parent,0,nan_pre_name,22
2162,526,0,plc工程师,能源技术类,能源,nan_parent,0,nan_pre_name,22
2160,526,0,储能设备动力工程师,能源技术类,能源,nan_parent,0,nan_pre_name,22
2173,526,0,热注锅炉工程师,能源技术类,能源,nan_parent,0,nan_pre_name,22
2177,526,0,光源与照明工程,能源技术类,能源,nan_parent,0,nan_pre_name,22
2161,526,0,储能硬件工程师,能源技术类,能源,nan_parent,0,nan_pre_name,22
2159,526,0,光伏结构组工程师,能源技术类,能源,nan_parent,0,nan_pre_name,22
2158,526,0,储能软件工程师,能源技术类,能源,nan_parent,0,nan_pre_name,22
110,1,0,平面设计,美术设计类,it/通信/电子/互联网,nan_parent,367591,平面设计,1
107,1,0,视觉设计,美术设计类,it/通信/电子/互联网,nan_parent,114665,视觉设计,1
1043,2,107,网页设计,美术设计类,互联网,视觉设计,101301,网页设计,1
82,5,0,2d美术,美术设计类,网络游戏,nan_parent,22361,2d美术,1
1980,517,0,排版设计,美术设计类,文化传媒,nan_parent,9233,排版设计,1
86,5,82,2d特效,美术设计类,网络游戏,2d美术,7701,2d特效,1
103,1,0,flash,美术设计类,it/通信/电子/互联网,nan_parent,7341,flash,1
108,1,0,交互设计,美术设计类,it/通信/电子/互联网,nan_parent,6196,交互设计,1
89,5,0,3d美术,美术设计类,网络游戏,nan_parent,5210,3d美术,1
91,5,89,3d场景,美术设计类,网络游戏,3d美术,3035,3d场景,1
266,5,0,主美术,美术设计类,网络游戏,nan_parent,2908,主美术,1
93,5,89,3d特效,美术设计类,网络游戏,3d美术,2814,3d特效,1
90,5,89,3d角色,美术设计类,网络游戏,3d美术,2810,3d角色,1
87,5,82,2d动作,美术设计类,网络游戏,2d美术,2710,2d动作,1
83,5,82,角色原画,美术设计类,网络游戏,2d美术,1997,角色原画,1
84,5,82,场景原画,美术设计类,网络游戏,2d美术,1750,场景原画,1
85,5,82,ui美术,美术设计类,网络游戏,2d美术,1703,ui美术,1
92,5,89,3d动作,美术设计类,网络游戏,3d美术,1318,3d动作,1
109,1,0,用户研究,美术设计类,it/通信/电子/互联网,nan_parent,1096,用户研究,1
95,5,89,技术美术,美术设计类,网络游戏,3d美术,166,技术美术,1
94,5,89,关卡美术,美术设计类,网络游戏,3d美术,88,关卡美术,1
96,5,89,cg美术,美术设计类,网络游戏,3d美术,21,cg美术,1
2151,525,0,导游,旅游管理类,服务业,nan_parent,58951,导游,49
2152,525,0,票务员,旅游管理类,服务业,nan_parent,20319,票务员,49
2156,525,0,签证专员,旅游管理类,服务业,nan_parent,11190,签证专员,49
2154,525,0,旅游顾问,旅游管理类,服务业,nan_parent,10728,旅游顾问,49
2155,525,0,旅游计划调度,旅游管理类,服务业,nan_parent,4911,旅游计划调度,49
2153,525,0,订房专员,旅游管理类,服务业,nan_parent,1906,订房专员,49
2157,525,0,线路策划,旅游管理类,服务业,nan_parent,1828,线路策划,49
2187,526,0,仪表工程师,矿产技术类,能源,nan_parent,24574,仪表工程师,31
2188,526,0,采矿工程师,矿产技术类,能源,nan_parent,4803,采矿工程师,31
2189,526,0,选矿工程师,矿产技术类,能源,nan_parent,4113,选矿工程师,31
2186,526,0,塑料工程师,矿产技术类,能源,nan_parent,2829,塑料工程师,31
2190,526,0,地质技术员,矿产技术类,能源,nan_parent,594,地质技术员,31
191,0,0,客服,客服售后类,nan_industry,nan_parent,1213794,客服,6
192,0,191,在线客服,客服售后类,nan_industry,客服,63641,在线客服,6
193,0,191,客户服务代表,客服售后类,nan_industry,客服,25929,客户服务代表,6
195,0,191,呼叫中心客服,客服售后类,nan_industry,客服,8231,呼叫中心客服,6
1688,1,0,售后,客服售后类,it/通信/电子/互联网,nan_parent,0,nan_pre_name,6
2147,525,0,大堂经理,酒店管理类,服务业,nan_parent,72600,大堂经理,9
2145,525,0,楼面管理,酒店管理类,服务业,nan_parent,28603,楼面管理,9
2146,525,0,酒店管理,酒店管理类,服务业,nan_parent,18127,酒店管理,9
2143,525,0,宾客关系,酒店管理类,服务业,nan_parent,2169,宾客关系,9
2150,525,0,总厨,酒店管理类,服务业,nan_parent,1673,总厨,9
2144,525,0,业主代表,酒店管理类,服务业,nan_parent,614,业主代表,9
2149,525,0,行政管家,酒店管理类,服务业,nan_parent,597,行政管家,9
2148,525,0,宴会经理,酒店管理类,服务业,nan_parent,337,宴会经理,9
985,513,0,结算,金融业务类,金融,nan_parent,85244,结算,7
1908,513,0,金融工程师,金融业务类,金融,nan_parent,60205,金融工程师,7
1903,513,0,交易员,金融业务类,金融,nan_parent,51938,交易员,7
1607,514,1604,投融资,金融业务类,建筑与房地产,nan_parent,39577,投融资,7
1915,513,0,银行柜员,金融业务类,金融,nan_parent,20855,银行柜员,7
984,513,0,清算,金融业务类,金融,nan_parent,5864,清算,7
1895,513,0,拍卖师,金融业务类,金融,nan_parent,3719,拍卖师,7
1894,513,0,资产评估师,金融业务类,金融,nan_parent,2378,资产评估师,7
1909,513,0,精算师,金融业务类,金融,nan_parent,1957,精算师,7
1891,513,0,投资者关系,金融业务类,金融,nan_parent,1648,投资者关系,7
1889,513,0,信托经理,金融业务类,金融,nan_parent,1370,信托经理,7
1912,513,0,基金会计,金融业务类,金融,nan_parent,1242,基金会计,7
1893,513,0,董秘,金融业务类,金融,nan_parent,1194,董秘,7
1898,513,0,基金经理,金融业务类,金融,nan_parent,933,基金经理,7
1907,513,0,金融产品经理,金融业务类,金融,nan_parent,626,产品设计经理,7
1913,513,0,注册登记,金融业务类,金融,nan_parent,243,注册登记,7
1910,513,0,保荐人,金融业务类,金融,nan_parent,41,保荐人,7
1897,513,0,担保经理,金融业务类,金融,nan_parent,22,担保经理,7
1914,513,0,核保理赔,金融业务类,金融,nan_parent,15,核保理赔经理,7
1892,513,0,投后管理经理,金融业务类,金融,nan_parent,11,投后管理经理,7
1896,513,0,抵押贷款经理,金融业务类,金融,nan_parent,7,抵押贷款经理,7
1911,513,0,准保荐人,金融业务类,金融,nan_parent,1,准保荐人,7
1890,513,0,证券承经理,金融业务类,金融,nan_parent,0,nan_pre_name,7
1899,513,0,行业研究员,金融研究类,金融,nan_parent,3975,行业研究员,10
1902,513,0,量化研究员,金融研究类,金融,nan_parent,442,量化研究员,10
1901,513,0,债券研究员,金融研究类,金融,nan_parent,215,债券研究员,10
1900,513,0,宏观策略研究员,金融研究类,金融,nan_parent,78,宏观策略研究员,10
3011,513,0,金融研究员,金融研究类,金融,nan_parent,0,nan_pre_name,10
1920,516,0,校长,教务管理类,教育培训,nan_parent,19298,校长,2
1921,516,0,教学管理,教务管理类,教育培训,nan_parent,1175,教学管理,2
1923,516,0,高校关系顾问,教务管理类,教育培训,nan_parent,0,nan_pre_name,2
1060,0,0,司机,交通乘务人员类,nan_industry,nan_parent,439035,司机,38
2133,520,0,乘务员,交通乘务人员类,交通物流,nan_parent,13961,乘务员,38
2130,520,0,电机员,交通乘务人员类,交通物流,nan_parent,5394,电机员,38
2112,520,0,列车员,交通乘务人员类,交通物流,nan_parent,3477,列车员,38
2114,520,0,空乘,交通乘务人员类,交通物流,nan_parent,2867,空乘,38
2127,520,0,轮机员,交通乘务人员类,交通物流,nan_parent,2497,轮机员,38
2134,520,0,地勤,交通乘务人员类,交通物流,nan_parent,2135,地勤,38
2123,520,0,三管轮,交通乘务人员类,交通物流,nan_parent,2129,三管轮,38
2118,520,0,三副,交通乘务人员类,交通物流,nan_parent,2123,三副,38
2126,520,0,水手,交通乘务人员类,交通物流,nan_parent,1436,水手,38
2109,520,0,飞行员,交通乘务人员类,交通物流,nan_parent,1426,飞行员,38
2132,520,0,乘务长,交通乘务人员类,交通物流,nan_parent,895,乘务长,38
2117,520,0,二副,交通乘务人员类,交通物流,nan_parent,803,二副,38
2122,520,0,二管轮,交通乘务人员类,交通物流,nan_parent,714,二管轮,38
2115,520,0,船长,交通乘务人员类,交通物流,nan_parent,652,船长,38
2116,520,0,大副,交通乘务人员类,交通物流,nan_parent,371,大副,38
2120,520,0,轮机长,交通乘务人员类,交通物流,nan_parent,276,轮机长,38
2121,520,0,大管轮,交通乘务人员类,交通物流,nan_parent,272,大管轮,38
2131,520,0,领航员,交通乘务人员类,交通物流,nan_parent,211,领航员,38
2108,520,0,飞机机长,交通乘务人员类,交通物流,nan_parent,67,飞机机长,38
2110,520,0,列车司机,交通乘务人员类,交通物流,nan_parent,60,列车司机,38
2125,520,0,水手长,交通乘务人员类,交通物流,nan_parent,57,水手长,38
2113,520,0,空警,交通乘务人员类,交通物流,nan_parent,26,空警,38
2128,520,0,轮机工,交通乘务人员类,交通物流,nan_parent,16,轮机工,38
2119,520,0,新证三副,交通乘务人员类,交通物流,nan_parent,3,新证三副,38
2111,520,0,列车车长,交通乘务人员类,交通物流,nan_parent,3,列车车长,38
2124,520,0,新证三管,交通乘务人员类,交通物流,nan_parent,1,新证三管,38
2191,526,0,环保工程师,环保技术类,能源,nan_parent,21195,环保工程师,46
2192,526,0,水处理工程师,环保技术类,能源,nan_parent,12963,水处理工程师,46
2193,526,0,污水处理工程师,环保技术类,能源,nan_parent,5938,污水处理工程师,46
2196,526,0,水质检测,环保技术类,能源,nan_parent,1598,水质检测,46
2195,526,0,环境影响评价,环保技术类,能源,nan_parent,1152,环境影响评价,46
2197,526,0,固废工程,环保技术类,能源,nan_parent,135,固废工程,46
2204,527,0,化学分析测试员,化工技术类,化工,nan_parent,6270,化学分析测试员,8
2202,526,0,液压工程师,化工技术类,能源,nan_parent,5083,液压工程师,8
1985,518,0,化妆品研发工程师,化工技术类,消费品,nan_parent,1173,化妆品研发工程师,8
2005,518,0,印染工程师,化工技术类,消费品,nan_parent,491,印染工程师,8
2004,518,0,乳化工程师,化工技术类,消费品,nan_parent,392,乳化工程师,8
2203,527,0,化学工艺研究员,化工技术类,化工,nan_parent,8,化学工艺研究员,8
2205,527,0,生物转化研究员,化工技术类,化工,nan_parent,0,nan_pre_name,8
2206,527,0,药物晶型研究员,化工技术类,化工,nan_parent,0,nan_pre_name,8
2207,527,0,粉末涂料研发人员,化工技术类,化工,nan_parent,0,nan_pre_name,8
1026,2,0,搜索引擎优化,互联网运营类,互联网,nan_parent,40794,搜索引擎优化,44
1017,5,1016,活动策划,互联网运营类,网络游戏,游戏运营,29492,活动策划,44
959,2,0,产品运营,互联网运营类,互联网,nan_parent,15297,产品运营经理,44
1016,5,0,游戏运营,互联网运营类,网络游戏,nan_parent,4755,运营策划,44
958,3,0,网店运营,互联网运营类,电子商务,nan_parent,2870,网店运营,44
900,3,0,类目运营,互联网运营类,电子商务,nan_parent,1648,类目运营,44
918,3,0,商户运营,互联网运营类,电子商务,nan_parent,489,商户运营,44
987,4,981,商户管理,互联网运营类,金融与支付,业务拓展,230,商户管理,44
1018,5,1016,版本策划,互联网运营类,网络游戏,游戏运营,31,版本策划,44
205,0,0,行政,行政类,nan_industry,nan_parent,1568492,行政,29
1065,0,0,文员,行政类,nan_industry,nan_parent,882741,文员,29
1059,0,205,前台,行政类,nan_industry,行政,371985,前台,29
206,0,205,秘书,行政类,nan_industry,行政,361737,秘书,29
208,0,205,后勤/总务,行政类,nan_industry,行政,116639,后勤/总务,29
3012,0,205,助理,行政类,nan_industry,行政,0,nan_pre_name,29
220,0,0,媒介,广告媒介类,nan_industry,nan_parent,44251,媒介,45
221,0,220,媒介策划,广告媒介类,nan_industry,媒介,6290,媒介策划,45
224,0,220,媒介购买,广告媒介类,nan_industry,媒介,2031,媒介购买,45
223,0,220,媒介推广,广告媒介类,nan_industry,媒介,294,媒介推广,45
222,0,220,媒介评估,广告媒介类,nan_industry,媒介,0,nan_pre_name,45
1950,517,0,企划,广告策划类,文化传媒,nan_parent,115838,企划,25
1949,517,0,文案,广告策划类,文化传媒,nan_parent,102677,文案,25
1948,517,0,创意,广告策划类,文化传媒,nan_parent,52003,创意,25
1951,517,0,制作执行,广告策划类,文化传媒,nan_parent,9570,制作执行,25
1952,517,0,客户执行,广告策划类,文化传媒,nan_parent,4650,客户执行,25
1954,517,0,会务经理,广告策划类,文化传媒,nan_parent,1164,会务经理,25
1953,517,0,会展经理,广告策划类,文化传媒,nan_parent,988,会展经理,25
1077,0,0,供应链管理,供应链类,nan_industry,nan_parent,9091,供应链管理,23
2010,518,1811,包装设计,工业设计类,消费品,工业设计,14307,包装设计,34
1811,0,0,工业设计,工业设计类,nan_industry,nan_parent,10862,工业设计,34
1982,517,0,家具设计,工业设计类,文化传媒,nan_parent,8839,家具设计,34
1981,517,0,珠宝设计,工业设计类,文化传媒,nan_parent,3473,珠宝设计,34
1983,517,0,家居设计,工业设计类,文化传媒,nan_parent,1385,家居设计,34
1984,517,0,玩具设计,工业设计类,文化传媒,nan_parent,961,玩具设计,34
2106,519,0,飞行器设计,工业设计类,工业,nan_parent,268,飞行器设计,34
2011,518,1811,瓶体设计,工业设计类,消费品,工业设计,0,nan_pre_name,34
1047,0,0,总经理,高管类,nan_industry,nan_parent,131551,总经理,27
1056,0,0,首席执行官,高管类,nan_industry,nan_parent,30754,首席执行官,27
1045,0,0,总裁,高管类,nan_industry,nan_parent,9783,总裁,27
1052,0,0,首席运营官,高管类,nan_industry,nan_parent,5889,首席运营官,27
1049,0,0,董事会秘书,高管类,nan_industry,nan_parent,5823,董事会秘书,27
1048,0,0,董事长,高管类,nan_industry,nan_parent,3717,董事长,27
1054,0,0,首席信息官,高管类,nan_industry,nan_parent,2997,首席信息官,27
1051,0,0,首席技术官,高管类,nan_industry,nan_parent,2610,首席技术官,27
1046,0,0,董事总经理,高管类,nan_industry,nan_parent,1257,董事总经理,27
1053,0,0,首席市场官,高管类,nan_industry,nan_parent,353,首席市场官,27
1055,0,0,首席人事官,高管类,nan_industry,nan_parent,88,首席人事官,27
1050,0,0,首席产品官,高管类,nan_industry,nan_parent,54,首席产品官,27
1061,518,0,服装设计,服饰开发类,消费品,nan_parent,19186,服装设计,35
1993,518,0,面料开发,服饰开发类,消费品,nan_parent,16032,面料开发,35
1994,518,0,辅料开发,服饰开发类,消费品,nan_parent,12740,辅料开发,35
2013,518,0,打板师,服饰开发类,消费品,nan_parent,1256,打板师,35
2014,518,0,出格师,服饰开发类,消费品,nan_parent,1069,出格师,35
2012,518,0,制鞋工程师,服饰开发类,消费品,nan_parent,124,制鞋工程师,35
269,513,1904,风险控制,风险管理类,金融,风险管理,34617,风险控制,4
270,513,1904,合规,风险管理类,金融,风险管理,12707,合规,4
1904,513,0,风险管理,风险管理类,金融,nan_parent,9067,风险管理经理,4
986,513,1904,内部审计,风险管理类,金融,风险管理,6441,内部审计,4
1906,513,1904,催收,风险管理类,金融,风险管理,391,催收经理,4
1905,513,1904,信用审批,风险管理类,金融,风险管理,0,nan_pre_name,4
255,0,247,法务,法务类,nan_industry,nan_parent,68243,法务,56
256,0,247,律师,法务类,nan_industry,nan_parent,40508,律师,56
258,0,247,知识产权,法务类,nan_industry,nan_parent,14228,知识产权/专利,56
257,0,247,法律顾问,法务类,nan_industry,nan_parent,9004,法律顾问,56
1609,514,0,前期开发,地产业务类,建筑与房地产,nan_parent,13890,前期开发,36
1610,514,1609,报批报建,地产业务类,建筑与房地产,前期开发,1251,报批报建,36
1611,514,1609,配套管理,地产业务类,建筑与房地产,前期开发,95,配套管理,36
1580,514,1579,室内设计,地产设计类,建筑与房地产,nan_parent,112730,室内设计,43
1582,514,1581,机电设计,地产设计类,建筑与房地产,nan_parent,70767,机电设计,43
1576,514,1575,建筑设计,地产设计类,建筑与房地产,nan_parent,61035,建筑设计,43
1590,514,1589,景观设计,地产设计类,建筑与房地产,nan_parent,55766,景观设计,43
1585,514,1581,暖通设计,地产设计类,建筑与房地产,nan_parent,53877,暖通设计,43
1584,514,1581,给排水设计,地产设计类,建筑与房地产,nan_parent,47500,给排水设计,43
1583,514,1581,电气设计,地产设计类,建筑与房地产,nan_parent,42021,电气设计,43
1578,514,1577,结构设计,地产设计类,建筑与房地产,nan_parent,31437,结构设计,43
1586,514,1581,水电设计,地产设计类,建筑与房地产,nan_parent,26103,水电设计,43
1587,514,1581,水暖设计,地产设计类,建筑与房地产,nan_parent,8676,水暖设计,43
1592,514,1591,幕墙设计,地产设计类,建筑与房地产,nan_parent,4666,幕墙设计,43
1588,514,1581,水利水电设计,地产设计类,建筑与房地产,nan_parent,396,水利水电设计,43
1548,514,1547,土建工程,地产工程类,建筑与房地产,nan_parent,352041,土建工程,21
1565,514,1563,质量管理,地产工程类,建筑与房地产,nan_parent,326561,质量管理,21
1550,514,1547,工程监理,地产工程类,建筑与房地产,nan_parent,142273,工程监理,21
1572,514,1571,结构工程,地产工程类,建筑与房地产,nan_parent,92342,结构工程,21
1552,514,1551,机电工程,地产工程类,建筑与房地产,nan_parent,42881,机电工程,21
1549,514,1547,总工程师,地产工程类,建筑与房地产,nan_parent,40996,总工程师,21
1557,514,1551,水电工程,地产工程类,建筑与房地产,nan_parent,15690,水电工程,21
1554,514,1551,电气工程,地产工程类,建筑与房地产,nan_parent,15550,电气工程,21
1564,514,1563,安全工程,地产工程类,建筑与房地产,nan_parent,13740,安全工程,21
1574,514,1573,幕墙工程,地产工程类,建筑与房地产,nan_parent,9846,幕墙工程,21
1553,514,1551,机电设备,地产工程类,建筑与房地产,nan_parent,8888,机电设备,21
1561,514,1560,市政工程,地产工程类,建筑与房地产,nan_parent,8772,市政工程,21
1569,514,1568,景观工程,地产工程类,建筑与房地产,nan_parent,8298,景观工程,21
1556,514,1551,暖通工程,地产工程类,建筑与房地产,nan_parent,7854,暖通工程,21
1567,514,1566,室内工程,地产工程类,建筑与房地产,nan_parent,6856,室内工程,21
1558,514,1551,水暖工程,地产工程类,建筑与房地产,nan_parent,5082,水暖工程,21
1555,514,1551,给排水工程,地产工程类,建筑与房地产,nan_parent,3367,给排水工程,21
1570,514,1568,环境工程,地产工程类,建筑与房地产,nan_parent,2639,环境工程,21
1562,514,1560,路桥工程,地产工程类,建筑与房地产,nan_parent,759,路桥工程,21
1559,514,1551,水利水电工程,地产工程类,建筑与房地产,nan_parent,336,水利水电工程,21
1594,514,1593,工程造价,地产成本类,建筑与房地产,成本,250455,工程造价,58
1598,514,1593,机电造价,地产成本类,建筑与房地产,成本,137475,机电造价,58
1597,514,1593,成本管理,地产成本类,建筑与房地产,成本,74839,成本管理,58
1595,514,1593,招标合约,地产成本类,建筑与房地产,成本,31809,招标合约,58
1600,514,1593,幕墙造价,地产成本类,建筑与房地产,成本,16596,幕墙造价,58
1596,514,1593,招标采购,地产成本类,建筑与房地产,成本,5930,招标采购,58
1602,514,1593,总经济师,地产成本类,建筑与房地产,成本,1349,总经济师,58
1601,514,1593,精装成本,地产成本类,建筑与房地产,成本,131,精装成本,58
1599,514,1593,景观造价,地产成本类,建筑与房地产,成本,86,景观造价,58
1593,514,0,成本,地产成本类,建筑与房地产,nan_parent,0,nan_pre_name,58
936,0,0,采购,采购类,nan_industry,nan_parent,743825,采购,19
2009,518,936,buyer,采购类,消费品,采购,1719,buyer,19
2008,518,936,purchasing manager,采购类,消费品,采购,0,nan_pre_name,19
2007,518,936,sourcing manager,采购类,消费品,采购,0,nan_pre_name,19
2006,518,936,procurement manager,采购类,消费品,采购,0,nan_pre_name,19
273,0,248,会计,财务类,nan_industry,财务,1249648,会计,41
248,0,0,财务,财务类,nan_industry,nan_parent,882336,财务,41
1040,0,248,出纳,财务类,nan_industry,财务,508161,出纳,41
1039,0,248,会计助理,财务类,nan_industry,财务,177115,会计助理,41
272,0,248,审计,财务类,nan_industry,财务,140106,审计,41
1044,0,248,注册会计师,财务类,nan_industry,财务,77949,注册会计师,41
1036,0,248,成本会计,财务类,nan_industry,财务,52188,成本会计,41
1028,0,248,税务,财务类,nan_industry,财务,41610,税务,41
1037,0,248,总账会计,财务类,nan_industry,财务,32778,总账会计,41
1029,0,248,资金,财务类,nan_industry,财务,25597,资金,41
1033,0,248,财务会计,财务类,nan_industry,财务,18350,财务会计,41
1032,0,248,财务分析与预算,财务类,nan_industry,财务,11151,财务分析与预算,41
1034,0,248,应收会计,财务类,nan_industry,财务,10492,应收会计,41
1035,0,248,应付会计,财务类,nan_industry,财务,9987,应付会计,41
1041,0,248,材料会计,财务类,nan_industry,财务,6018,材料会计,41
1027,0,248,首席财务官,财务类,nan_industry,财务,3279,首席财务官,41
1038,0,248,固定资产会计,财务类,nan_industry,财务,1744,固定资产会计,41
1042,0,248,报表会计,财务类,nan_industry,财务,690,报表会计,41
1030,0,248,erp财务顾问,财务类,nan_industry,财务,85,erp财务顾问,41
1724,419,0,系统工程师,IC研发类,电子技术/半导体/集成电路,nan_parent,131626,系统工程师,59
1720,419,0,嵌入式软件工程师,IC研发类,电子技术/半导体/集成电路,nan_parent,24263,嵌入式软件工程师,59
1725,419,1724,系统架构工程师,IC研发类,电子技术/半导体/集成电路,系统工程师,10401,系统架构工程师,59
1715,419,1724,系统设计工程师,IC研发类,电子技术/半导体/集成电路,系统工程师,7965,系统设计工程师,59
1718,419,0,硬件设计工程师,IC研发类,电子技术/半导体/集成电路,nan_parent,2307,硬件设计工程师,59
1716,419,3000,fpga研发工程师,IC研发类,电子技术/半导体/集成电路,ic设计,171,fpga研发工程师,59
1733,419,1724,系统算法工程师,IC研发类,电子技术/半导体/集成电路,系统工程师,34,系统算法工程师,59
1713,419,3000,模拟版图设计工程师,IC研发类,电子技术/半导体/集成电路,ic设计,28,模拟版图设计工程师,59
1711,419,3000,ic后端设计工程师,IC研发类,电子技术/半导体/集成电路,ic设计,22,ic后端设计工程师,59
1709,419,3000,ic数字设计工程师,IC研发类,电子技术/半导体/集成电路,ic设计,6,ic数字设计工程师,59
1714,419,3000,模拟混合信号工程师,IC研发类,电子技术/半导体/集成电路,ic设计,1,模拟混合信号工程师,59
1734,419,3000,validation engineer,IC研发类,电子技术/半导体/集成电路,ic设计,0,nan_pre_name,59
1710,419,3000,ic数字验证工程师,IC研发类,电子技术/半导体/集成电路,ic设计,0,nan_pre_name,59
1712,419,3000,ic模拟设计工程师,IC研发类,电子技术/半导体/集成电路,ic设计,0,nan_pre_name,59
1717,419,3000,dft engineer,IC研发类,电子技术/半导体/集成电路,ic设计,0,nan_pre_name,59
1735,419,3000,pcb design engineer,IC研发类,电子技术/半导体/集成电路,ic设计,0,nan_pre_name,59
1729,419,0,bsp开发工程师,IC研发类,电子技术/半导体/集成电路,nan_parent,0,nan_pre_name,59
1728,419,0,dsp开发工程师,IC研发类,电子技术/半导体/集成电路,nan_parent,0,nan_pre_name,59
1726,419,0,software ae engineer,IC研发类,电子技术/半导体/集成电路,nan_parent,0,nan_pre_name,59
3000,419,0,ic设计,IC研发类,电子技术/半导体/集成电路,nan_parent,0,nan_pre_name,59
4001,2,0,软件架构师,软件技术类,互联网,nan_parent,0,nan_pre_name,26
